,season,team_api_id,players
105,2009/2010,9879,"[30338.0, 34574.0, 37266.0, 33045.0, 26777.0, 31643.0, 24737.0, 31907.0, 112035.0, 25253.0, 24741.0, 30633.0, 27696.0, 25015.0, 165823.0, 24781.0, 24020.0, 24661.0, 24664.0, 26461.0, 23780.0, 30956.0, 43247.0, 23282.0]"
106,2010/2011,9879,"[30338.0, 163205.0, 34574.0, 37266.0, 33045.0, 35477.0, 26777.0, 24737.0, 31907.0, 25253.0, 24741.0, 30633.0, 30890.0, 78511.0, 41008.0, 34479.0, 33074.0, 31052.0, 24020.0, 24661.0, 24664.0, 23780.0, 30956.0, 43247.0, 23283.0]"
107,2011/2012,9879,"[30338.0, 197514.0, 37259.0, 30861.0, 34574.0, 33045.0, 35477.0, 26777.0, 41244.0, 282274.0, 31907.0, 24741.0, 25253.0, 30633.0, 30890.0, 78511.0, 41008.0, 149947.0, 24130.0, 281936.0, 24020.0, 38229.0, 23780.0, 30956.0, 43247.0, 23283.0]"
108,2012/2013,9879,"[37259.0, 30603.0, 25997.0, 34574.0, 30352.0, 35477.0, 26777.0, 30496.0, 282274.0, 27430.0, 30633.0, 30890.0, 78511.0, 41008.0, 22707.0, 31290.0, 24130.0, 118730.0, 27339.0, 38229.0, 23780.0, 159596.0, 43247.0, 23283.0, 71550.0]"
109,2013/2014,9879,"[248454.0, 197514.0, 37259.0, 23949.0, 34574.0, 25997.0, 30352.0, 67349.0, 35477.0, 26777.0, 188058.0, 26782.0, 24223.0, 36257.0, 47394.0, 282274.0, 282276.0, 27430.0, 30890.0, 31290.0, 128827.0, 24130.0, 27339.0, 34381.0, 38229.0, 261597.0, 23780.0, 37604.0, 30956.0, 23283.0, 30839.0, 30841.0, 71550.0]"
110,2014/2015,9879,
111,2015/2016,9879,
112,2008/2009,8586,"[34182.0, 30348.0, 23949.0, 30354.0, 38697.0, 30895.0, 23984.0, 31921.0, 40755.0, 38836.0, 38067.0, 24635.0, 46403.0, 97988.0, 41157.0, 40006.0, 25421.0, 23760.0, 24656.0, 24531.0, 30818.0, 32870.0, 30950.0, 30455.0, 31097.0]"
113,2009/2010,8586,"[30348.0, 30354.0, 38820.0, 30895.0, 23984.0, 31921.0, 33074.0, 40755.0, 24635.0, 46403.0, 97988.0, 40006.0, 24399.0, 23760.0, 24656.0, 24531.0, 159833.0, 26209.0, 30818.0, 32870.0, 30830.0, 30455.0, 31097.0, 26108.0]"
114,2010/2011,8586,"[30348.0, 46353.0, 30354.0, 38820.0, 36012.0, 30895.0, 23984.0, 31921.0, 38835.0, 40755.0, 156727.0, 24635.0, 46403.0, 97988.0, 40006.0, 24656.0, 24531.0, 26209.0, 30818.0, 32870.0, 30830.0, 30455.0, 30840.0, 31097.0, 26108.0]"
115,2011/2012,8586,"[30348.0, 30735.0, 46353.0, 30354.0, 24223.0, 38820.0, 30380.0, 30895.0, 31921.0, 38835.0, 156727.0, 40006.0, 24531.0, 159833.0, 115681.0, 26209.0, 30960.0, 30840.0, 31097.0, 26108.0]"
116,2012/2013,8586,"[37762.0, 30348.0, 24223.0, 157729.0, 30380.0, 30895.0, 41008.0, 31921.0, 38835.0, 156727.0, 26295.0, 111800.0, 128827.0, 40006.0, 24656.0, 24531.0, 159833.0, 115681.0, 30956.0, 30960.0, 176889.0, 26108.0]"
117,2013/2014,8586,"[37762.0, 174850.0, 37506.0, 30348.0, 46353.0, 41365.0, 166422.0, 157723.0, 114971.0, 157729.0, 500520.0, 177837.0, 30895.0, 41008.0, 26295.0, 156727.0, 111800.0, 128827.0, 24531.0, 159833.0, 110189.0, 30960.0, 194165.0, 26108.0]"
118,2014/2015,8586,"[37506.0, 174850.0, 37762.0, 46353.0, 41365.0, 95509.0, 166422.0, 192920.0, 276121.0, 114971.0, 157723.0, 500520.0, 177837.0, 30895.0, 41008.0, 26295.0, 111800.0, 160448.0, 37193.0, 159833.0, 361315.0, 110189.0, 30960.0, 194165.0, 26108.0]"
119,2015/2016,8586,"[37762.0, 174850.0, 212867.0, 46353.0, 276121.0, 157723.0, 264221.0, 500520.0, 41008.0, 26295.0, 160448.0, 363333.0, 37193.0, 160599.0, 159833.0, 212702.0, 361315.0, 110189.0, 194165.0, 191869.0]"
120,2008/2009,8659,"[nan, 27267.0, 98058.0, 23950.0, 36373.0, 24728.0, 26527.0, 37280.0, 38433.0, 32570.0, 36289.0, 25922.0, 23115.0, 71502.0, 24664.0, 23257.0, 32734.0, 36832.0, 42594.0, 24171.0, 23788.0, 31088.0, 41073.0, 31731.0, 40055.0, 27515.0, 26494.0]"
121,2009/2010,8659,
122,2010/2011,8659,"[nan, nan, nan, nan, 23954.0, 36373.0, 26527.0, 37280.0, 25005.0, 26494.0, 37428.0, 30903.0, 32570.0, 25922.0, 71502.0, 25550.0, 75342.0, 23257.0, 49885.0, 32734.0, 24171.0, 23021.0, 23282.0, 23922.0, 31731.0, 33790.0]"
123,2011/2012,8659,"[nan, nan, nan, nan, nan, 23954.0, 33790.0, 26527.0, 24737.0, 25005.0, 22964.0, 37428.0, 38711.0, 32441.0, 169162.0, 71502.0, 25550.0, 24147.0, 189910.0, 23257.0, 32734.0, 24171.0, 23787.0, 23922.0, 23282.0, 23293.0, 26494.0]"
124,2012/2013,8659,"[23954.0, 181276.0, 26527.0, 24737.0, 113968.0, 39091.0, 22964.0, 37428.0, 32441.0, 169162.0, 71502.0, 25550.0, 24147.0, 189910.0, 23257.0, 32734.0, 23787.0, 24171.0, 23021.0, 30827.0, 23922.0, 23293.0, 26494.0]"
125,2013/2014,8659,"[41232.0, 26527.0, 24737.0, 37804.0, 113968.0, 22964.0, 23991.0, 42168.0, 32441.0, 33468.0, 239807.0, 25666.0, 169162.0, 71502.0, 24147.0, 196308.0, 23257.0, 32734.0, 23787.0, 24171.0, 23021.0, 30827.0, 254702.0, 23922.0, 23293.0]"
126,2014/2015,8659,"[38795.0, 114076.0, 26527.0, 172841.0, 192303.0, 113968.0, 32441.0, 33468.0, 33086.0, 239807.0, 265918.0, 25666.0, 169162.0, 71502.0, 24147.0, 24148.0, 115160.0, 23257.0, 32734.0, 24171.0, 23021.0, 43247.0, 25075.0, 40187.0]"
127,2015/2016,8659,"[163200.0, 26527.0, 113968.0, 156727.0, 682552.0, 32441.0, 39225.0, 33468.0, 33086.0, 239807.0, 25666.0, 169162.0, 175947.0, 24147.0, 24148.0, 51545.0, 23257.0, 24171.0, 23021.0, 43248.0, 25075.0]"
128,2008/2009,8462,"[30348.0, 23953.0, 37140.0, 23190.0, 24216.0, 40987.0, 63520.0, 38820.0, 34601.0, 24747.0, 25517.0, 23988.0, 24373.0, 24630.0, 46518.0, 33850.0, 47418.0, 36286.0, 25543.0, 24653.0, 30830.0, 34418.0, 34036.0, 23285.0, 26108.0]"
129,2009/2010,8462,"[23939.0, 155913.0, 25995.0, 146830.0, 23953.0, 37140.0, 24216.0, 40987.0, 193952.0, 38820.0, 24747.0, 25517.0, 38704.0, 24368.0, 30901.0, 24373.0, 46518.0, 33850.0, 47418.0, 36286.0, 40004.0, 27335.0, 25543.0, 24137.0, 25421.0, 24528.0, 23889.0, 38368.0, 23779.0, 23271.0, 26347.0, 26108.0]"
130,2010/2011,8462,
131,2011/2012,8462,
132,2012/2013,8462,
133,2013/2014,8462,
134,2014/2015,8462,
135,2015/2016,8462,
136,2008/2009,8456,"[nan, nan, 23939.0, 30340.0, 40198.0, 42119.0, 30598.0, 98057.0, 24208.0, 24209.0, 24211.0, 24213.0, 41622.0, 30367.0, 24224.0, 33963.0, 30635.0, 30509.0, 47413.0, 33974.0, 46403.0, 26436.0, 31432.0, 107216.0, 40792.0, 33633.0, 51553.0, 39027.0, 33781.0, 34299.0, 25342.0]"
137,2009/2010,8456,"[nan, nan, 191616.0, nan, nan, 30598.0, 24208.0, 24209.0, 24211.0, 24213.0, 30367.0, 24224.0, 38817.0, 30635.0, 33963.0, 30509.0, 33974.0, 30646.0, 33086.0, 24527.0, 24159.0, 33633.0, 23782.0, 30831.0, 30960.0, 39027.0, 33781.0, 34942.0]"
138,2010/2011,8456,"[191616.0, 30598.0, 36615.0, 108808.0, 24208.0, 38807.0, 30367.0, 38817.0, 15403.0, 30635.0, 30509.0, 33086.0, 31432.0, 37459.0, 36183.0, 40792.0, 24159.0, 16351.0, 23782.0, 30831.0, 30960.0, 39027.0, 34942.0]"
139,2011/2012,8456,"[30598.0, 36615.0, 108808.0, 178955.0, 24208.0, 38807.0, 38817.0, 37412.0, 15403.0, 30509.0, 31291.0, 33086.0, 26181.0, 31432.0, 37459.0, 16351.0, 24159.0, 23782.0, 30831.0, 39027.0]"
140,2012/2013,8456,"[34305.0, 109058.0, 30598.0, 36615.0, 108808.0, 24208.0, 38807.0, 38817.0, 37412.0, 15403.0, 30509.0, 23991.0, 31291.0, 33086.0, 26181.0, 31432.0, 37459.0, 16351.0, 23782.0, 213485.0, 30831.0, 39027.0, 41467.0]"
141,2013/2014,8456,"[109058.0, 103428.0, 40196.0, 36615.0, 24208.0, 38807.0, 30459.0, 37412.0, 15403.0, 30509.0, 75310.0, 31291.0, 33086.0, 26181.0, 33991.0, 31432.0, 37459.0, 16351.0, 213485.0, 39027.0, 92666.0, 41467.0]"
142,2014/2015,8456,"[191616.0, 40196.0, 156551.0, 585352.0, 36615.0, 38807.0, 28955.0, 37412.0, 30631.0, 15403.0, 30509.0, 31291.0, 26181.0, 33991.0, 31432.0, 37459.0, 16351.0, 101103.0, 39027.0, 92666.0, 30459.0, 26111.0]"
143,2015/2016,8456,"[40196.0, 143365.0, 36615.0, 156551.0, 28955.0, 37412.0, 30509.0, 246575.0, 31291.0, 26181.0, 33991.0, 31432.0, 37459.0, 16351.0, 101103.0, 169200.0, 174321.0, 39027.0, 78324.0, 30459.0, 643709.0, 26111.0]"
144,2008/2009,8655,"[34176.0, nan, 30849.0, 34947.0, 37764.0, 23170.0, 30342.0, nan, nan, nan, 30739.0, 33948.0, 30622.0, 30369.0, 49571.0, 78507.0, 35506.0, 30646.0, 38711.0, 25667.0, 24136.0, 19020.0, 23889.0, 23913.0, 23916.0, 23921.0, 23922.0, 23927.0, 30842.0]"
145,2009/2010,8655,"[34176.0, 30849.0, 34947.0, 30342.0, 26256.0, 30739.0, 186137.0, 33948.0, 30622.0, 49825.0, 38836.0, 109621.0, 38711.0, 113465.0, 30658.0, 25667.0, 202180.0, 27334.0, 156105.0, 19020.0, 23916.0, 21613.0, 23921.0, 23927.0, 30842.0]"
146,2010/2011,8655,"[34176.0, 30849.0, 24579.0, 30342.0, 34567.0, 30739.0, 186137.0, 30622.0, 72735.0, 38836.0, 109621.0, 30646.0, 38711.0, 113465.0, 30658.0, 25667.0, 202180.0, 19020.0, 213711.0, 27483.0, 23916.0, 21613.0, 23921.0, 23927.0, 30842.0, 25342.0]"
147,2011/2012,8655,"[34176.0, 24579.0, 30342.0, 30739.0, 23837.0, 30622.0, 23593.0, 109621.0, 71605.0, 113465.0, 241728.0, 30658.0, 25667.0, 202180.0, 19020.0, 213711.0, 32465.0, 16218.0, 155355.0, 214748.0, 113631.0, 24160.0, 119273.0, 23916.0, 23921.0, 281079.0]"
148,2012/2013,8655,
149,2013/2014,8655,
150,2014/2015,8655,
151,2015/2016,8655,
152,2008/2009,8528,"[24841.0, 29581.0, 35472.0, 41877.0, 38816.0, 34466.0, 24230.0, 34987.0, 25005.0, 37684.0, 24886.0, 24890.0, 25150.0, 97988.0, 22991.0, 24528.0, 24663.0, 38491.0, 72810.0, 31085.0, 127857.0, 34421.0, 111865.0, 71550.0, 35327.0]"
153,2009/2010,8528,"[29581.0, 35472.0, 118929.0, 129817.0, 33439.0, 24230.0, 34987.0, 25005.0, 24886.0, 23991.0, 101192.0, 40015.0, 24528.0, 22991.0, 30805.0, 24663.0, 25948.0, 96481.0, 30953.0, 31085.0, 41071.0, 106228.0, 34421.0, 111865.0, 71550.0]"
154,2010/2011,8528,"[24452.0, 26631.0, 29581.0, 35472.0, 118929.0, 129817.0, 77727.0, 49825.0, 18859.0, 150328.0, 25156.0, 101192.0, 160713.0, 40015.0, 22991.0, 11736.0, 25948.0, 28901.0, 41071.0, 106228.0, 34421.0, 111865.0, 71550.0]"
155,2011/2012,8528,"[26631.0, 35472.0, 118929.0, 77727.0, 49825.0, 45605.0, 150328.0, 25156.0, 25415.0, 101192.0, 22991.0, 40015.0, 11736.0, 25948.0, 28901.0, 41061.0, 180330.0, 38254.0, 41071.0, 106228.0, 111865.0, 71550.0]"
156,2012/2013,8528,"[26631.0, 35472.0, 118929.0, 49825.0, 71844.0, 212389.0, 172841.0, 18859.0, 25005.0, 150328.0, 33856.0, 25156.0, 186054.0, 25415.0, 101192.0, 30922.0, 22991.0, 11736.0, 41061.0, 28901.0, 38254.0, 41071.0, 111865.0]"
157,2013/2014,8528,
158,2014/2015,8528,
159,2015/2016,8528,
160,2008/2009,8602,
161,2009/2010,8602,"[23425.0, 34433.0, 23431.0, 35466.0, 23435.0, 32148.0, 45588.0, 23193.0, 23334.0, 23091.0, 23866.0, 23099.0, 36283.0, 32581.0, 104389.0, 25415.0, 23629.0, 30669.0, 131409.0, 31317.0, 40022.0, 31070.0, 24676.0, 29673.0, 27372.0, 23538.0, 33138.0, 23291.0]"
162,2010/2011,8602,"[34433.0, 35466.0, 23435.0, 93458.0, 32148.0, 23334.0, 23091.0, 23225.0, 23099.0, 36283.0, 32581.0, 25415.0, 30669.0, 25421.0, 131409.0, 33620.0, 31317.0, 40022.0, 24676.0, 29673.0, 33138.0, 23538.0, 32627.0, 40568.0, 23291.0]"
163,2011/2012,8602,"[34433.0, 35466.0, 23435.0, 34193.0, 32148.0, 46359.0, 280862.0, 35495.0, 23091.0, 187189.0, 23225.0, 36283.0, 23099.0, 32581.0, 25421.0, 131409.0, 31317.0, 40022.0, 26209.0, 24676.0, 159596.0, 33138.0, 23538.0, 32627.0, 40568.0, 23291.0]"
164,2012/2013,8602,
165,2013/2014,8602,
166,2014/2015,8602,
167,2015/2016,8602,
168,2008/2009,8191,
169,2009/2010,8191,"[nan, 24452.0, 23823.0, 23185.0, 24212.0, 23190.0, 23074.0, 34214.0, 24234.0, 23349.0, 34230.0, 46008.0, 38856.0, 23370.0, 28109.0, 24788.0, 21849.0, 11496.0, 38504.0, 35437.0, 32627.0, 43252.0]"
170,2010/2011,8191,
171,2011/2012,8191,
172,2012/2013,8191,
173,2013/2014,8191,
174,2014/2015,8191,"[34437.0, 107280.0, 32148.0, 214426.0, 240538.0, 32304.0, 27568.0, 46898.0, 24372.0, 180283.0, 25415.0, 24155.0, 23134.0, 38880.0, 290410.0, 33138.0, 23922.0, 43252.0, 37240.0, 181242.0, 191869.0]"
175,2015/2016,8191,
176,2008/2009,8658,
177,2009/2010,8658,"[23813.0, 77704.0, 34193.0, 24978.0, 33049.0, 23837.0, 24226.0, 37552.0, 26559.0, 24002.0, 36802.0, 78404.0, 24005.0, 31432.0, 35531.0, 40013.0, 24655.0, 31953.0, 31073.0, 23787.0, 35443.0, 25075.0, 24190.0]"
178,2010/2011,8658,"[nan, nan, 23170.0, 77704.0, 34193.0, 24978.0, 33049.0, 23837.0, 149917.0, 24226.0, 38567.0, 37552.0, 26169.0, 26559.0, 24002.0, 23760.0, 31953.0, 24658.0, 24147.0, 23787.0, 38254.0, 35443.0, 25075.0, 30715.0, 24190.0]"
179,2011/2012,8658,
180,2012/2013,8658,
181,2013/2014,8658,
182,2014/2015,8658,
183,2015/2016,8658,
184,2008/2009,8483,
185,2009/2010,8483,
186,2010/2011,8483,"[nan, 23299.0, 29571.0, 46344.0, 35983.0, 35345.0, 37651.0, 24469.0, 23065.0, 23453.0, 127133.0, 23464.0, 22959.0, 23736.0, 40383.0, 24001.0, 24772.0, 39109.0, 38857.0, 14551.0, 21853.0, 35554.0, 40548.0, 72810.0, 113772.0, 40563.0, 24694.0]"
187,2011/2012,8483,
188,2012/2013,8483,
189,2013/2014,8483,
190,2014/2015,8483,
191,2015/2016,8483,
192,2008/2009,10172,
193,2009/2010,10172,
194,2010/2011,10172,
195,2011/2012,10172,"[35338.0, 33931.0, 33418.0, 24205.0, 23311.0, 24209.0, 30355.0, 30357.0, 35481.0, 23070.0, 30367.0, 63520.0, 47394.0, 24740.0, 24101.0, 24741.0, 192807.0, 24744.0, 23593.0, 38704.0, 23732.0, 24634.0, 25541.0, 32084.0, 127829.0, 23265.0, 97657.0, 23163.0]"
196,2012/2013,10172,"[33418.0, 35338.0, 30989.0, 23311.0, 30353.0, 24209.0, 36374.0, 166422.0, 23070.0, 30367.0, 63520.0, 150176.0, 47394.0, 31907.0, 24740.0, 24741.0, 192807.0, 39987.0, 282292.0, 113465.0, 41156.0, 25925.0, 19020.0, 30802.0, 32084.0, 26336.0, 30818.0, 23921.0, 97657.0]"
197,2013/2014,10172,
198,2014/2015,10172,"[187266.0, 35466.0, 24205.0, 23311.0, 24209.0, 24211.0, 36374.0, 245530.0, 30620.0, 127133.0, 149917.0, 30367.0, 63520.0, 47394.0, 38820.0, 24741.0, 119079.0, 39987.0, 156727.0, 113465.0, 609733.0, 109638.0, 609734.0, 50661.0, 109298.0, 176889.0]"
199,2015/2016,10172,
200,2008/2009,9850,
201,2009/2010,9850,
202,2010/2011,9850,
203,2011/2012,9850,"[33408.0, 181379.0, 24583.0, 67850.0, 46354.0, 40602.0, 35493.0, 37166.0, 23727.0, 33076.0, 111800.0, 47555.0, 24003.0, 24903.0, 96456.0, 23115.0, 23499.0, 23629.0, 32973.0, 47194.0, 23133.0, 72417.0, 23528.0, 25070.0, 24693.0, 24698.0]"
204,2012/2013,9850,"[24579.0, 40581.0, 24583.0, 46354.0, 40602.0, 40100.0, 35493.0, 33963.0, 69675.0, 37166.0, 23727.0, 24903.0, 96456.0, 23115.0, 23629.0, 32728.0, 47194.0, 72417.0, 26209.0, 34275.0, 32616.0, 194165.0, 24693.0, 24698.0]"
205,2013/2014,9850,"[24583.0, 116750.0, 46354.0, 40602.0, 40100.0, 35493.0, 33963.0, 33852.0, 201664.0, 35905.0, 25667.0, 24004.0, 109638.0, 24903.0, 34261.0, 32728.0, 47194.0, 26209.0, 72417.0, 34275.0, 32616.0]"
206,2014/2015,9850,
207,2015/2016,9850,"[46354.0, 37779.0, 40602.0, 178206.0, 302241.0, 40100.0, 35493.0, 265918.0, 201664.0, 32705.0, 25667.0, 24903.0, 24393.0, 71502.0, 31953.0, 38366.0, 32734.0, 127712.0, 72417.0, 26209.0, 38369.0, 163815.0, 32616.0, 23538.0, 231801.0]"
208,2008/2009,10003,
209,2009/2010,10003,
210,2010/2011,10003,
211,2011/2012,10003,"[nan, nan, nan, 23305.0, 37645.0, 157729.0, 23849.0, 38831.0, 23991.0, 33339.0, 26687.0, 47558.0, 23881.0, 37193.0, 23882.0, 23377.0, 102356.0, 89185.0, 38759.0, 24948.0, 23286.0, 176889.0, 37755.0]"
212,2012/2013,10003,"[118528.0, 23305.0, 276121.0, 74663.0, 38831.0, 157369.0, 24123.0, 33339.0, 26687.0, 165704.0, 37193.0, 23882.0, 23881.0, 42703.0, 23377.0, 102356.0, 38363.0, 89185.0, 144996.0, 38759.0, 23788.0, 2802.0, 24948.0]"
213,2013/2014,10003,"[118528.0, nan, 143365.0, 23305.0, 276121.0, 127130.0, 74663.0, 38831.0, 24123.0, 33339.0, 193223.0, 165704.0, 37193.0, 23882.0, 28108.0, 42703.0, 102356.0, 38363.0, 89185.0, 282470.0, 213489.0, 2802.0, 161651.0, 24948.0]"
214,2014/2015,10003,"[nan, nan, nan, nan, nan, 143365.0, 23305.0, 156556.0, 127130.0, 157729.0, 155050.0, 38831.0, 46008.0, 111800.0, 193223.0, 165704.0, 23882.0, 28108.0, 52563.0, 102356.0, 212702.0, 89185.0, 144996.0, 26344.0, 24948.0, 30973.0]"
215,2015/2016,10003,"[150026.0, 478357.0, 127130.0, 157729.0, 155050.0, 38831.0, 46008.0, 111800.0, 109121.0, 313668.0, 109638.0, 193223.0, 165704.0, 23882.0, 28108.0, 95955.0, 102356.0, 52563.0, 89185.0, 259810.0, 144996.0, 26344.0, 24948.0, 30973.0]"
216,2008/2009,9798,
217,2009/2010,9798,
218,2010/2011,9798,
219,2011/2012,9798,
220,2012/2013,9798,"[34176.0, 115980.0, 33421.0, 34194.0, 28308.0, 33045.0, 41244.0, 33692.0, 119079.0, 117545.0, 49709.0, 24754.0, 38067.0, 23358.0, 33615.0, 104911.0, 38617.0, 35556.0, 145002.0, 113005.0, 47341.0, 23793.0, 23282.0, 40565.0, 185974.0, 24952.0]"
221,2013/2014,9798,
222,2014/2015,9798,
223,2015/2016,9798,
224,2008/2009,8466,
225,2009/2010,8466,
226,2010/2011,8466,
227,2011/2012,8466,
228,2012/2013,8466,"[278285.0, 157838.0, 23823.0, 35345.0, 190872.0, 23069.0, 35496.0, 46893.0, 109491.0, 24501.0, 46008.0, 26552.0, 39225.0, 279490.0, 362694.0, 72665.0, 45418.0, 23792.0, 37234.0, 30974.0]"
229,2013/2014,8466,"[278285.0, 157838.0, 23823.0, 166676.0, 502421.0, 425255.0, 35496.0, 46893.0, 109491.0, 26552.0, 46008.0, 39225.0, 279490.0, 362694.0, 72665.0, 114268.0, 40165.0, 45418.0, 23792.0, 37234.0, 30974.0]"
230,2014/2015,8466,"[538112.0, 278285.0, 157838.0, 502420.0, 166676.0, 35496.0, 46893.0, 604589.0, 26675.0, 26552.0, 46008.0, 46010.0, 94267.0, 41280.0, 279490.0, 215245.0, 160599.0, 72665.0, 95336.0, 178538.0, 303339.0, 23792.0, 23293.0]"
231,2015/2016,8466,"[538112.0, 187266.0, 278285.0, 166676.0, 30841.0, 109491.0, 26552.0, 46010.0, 94267.0, 41280.0, 279490.0, 23293.0, 72665.0, 149855.0, 209384.0, 95336.0, 303339.0, 23792.0, 160627.0, 212470.0, 176889.0, 209405.0]"
232,2008/2009,9826,
233,2009/2010,9826,
234,2010/2011,9826,
235,2011/2012,9826,
236,2012/2013,9826,
237,2013/2014,9826,"[161415.0, 33421.0, 146830.0, 35345.0, 23954.0, 22929.0, 8985.0, 23837.0, 112035.0, 24744.0, 148909.0, 36283.0, 23358.0, 25537.0, 160194.0, 35523.0, 363340.0, 131409.0, 31953.0, 22998.0, 32087.0, 25830.0, 212714.0, 23030.0, 213502.0]"
238,2014/2015,9826,"[146830.0, 35345.0, 22929.0, 26777.0, 192921.0, 8985.0, 23837.0, 149917.0, 154271.0, 36283.0, 23358.0, 25537.0, 160194.0, 35523.0, 363340.0, 22998.0, 24157.0, 183519.0, 28901.0, 198510.0, 130670.0, 23030.0]"
239,2015/2016,9826,"[146830.0, 35345.0, 22929.0, 8985.0, 26777.0, 23837.0, 149917.0, 154271.0, 119079.0, 26160.0, 36283.0, 23358.0, 160194.0, 35523.0, 363340.0, 46417.0, 22998.0, 24157.0, 183519.0, 28901.0, 198510.0, 130670.0, 30960.0, 23030.0, 169721.0]"
240,2008/2009,8344,
241,2009/2010,8344,
242,2010/2011,8344,
243,2011/2012,8344,
244,2012/2013,8344,
245,2013/2014,8344,"[159882.0, 30988.0, 197910.0, 149917.0, 150176.0, 32942.0, 49970.0, 23732.0, 32446.0, 150596.0, 40651.0, 22988.0, 112205.0, 25550.0, 110169.0, 31963.0, 24157.0, 24161.0, 214123.0, 23147.0, 198510.0, 33781.0, 410359.0, 176889.0, 23806.0]"
246,2014/2015,8344,
247,2015/2016,8344,
248,2008/2009,8197,
249,2009/2010,8197,
250,2010/2011,8197,
251,2011/2012,8197,
252,2012/2013,8197,
253,2013/2014,8197,
254,2014/2015,8197,"[45571.0, 173317.0, 67850.0, 37770.0, 23818.0, 23571.0, 173461.0, 23190.0, 139671.0, 49571.0, 286119.0, 30633.0, 214570.0, 26554.0, 278343.0, 24781.0, 30930.0, 173408.0, 22894.0, 13423.0, 38899.0, 210804.0, 103419.0]"
255,2015/2016,8197,"[26554.0, 49571.0, 319300.0, 173317.0, 286119.0, 278343.0, 37770.0, 214570.0, 67850.0, 492586.0, 13423.0, 23571.0, 38899.0, 43061.0, 20694.0, 139671.0, 25818.0, 103419.0]"
256,2008/2009,8678,
257,2009/2010,8678,
258,2010/2011,8678,
259,2011/2012,8678,
260,2012/2013,8678,
261,2013/2014,8678,
262,2014/2015,8678,
263,2015/2016,8678,"[184321.0, 155913.0, 192780.0, 46349.0, 68237.0, 37779.0, 185236.0, 24216.0, 22045.0, 24625.0, 35515.0, 24381.0, 232253.0, 160447.0, 35523.0, 23629.0, 38617.0, 46810.0, 156013.0, 160496.0, 155129.0, 30974.0]"
264,2008/2009,9817,
265,2009/2010,9817,
266,2010/2011,9817,
267,2011/2012,9817,
268,2012/2013,9817,
269,2013/2014,9817,
270,2014/2015,9817,
271,2015/2016,9817,"[35712.0, 165773.0, 41365.0, 37411.0, 46120.0, 101419.0, 71724.0, 417068.0, 213809.0, 41927.0, 22991.0, 114769.0, 131409.0, 24915.0, 25816.0, 40548.0, 72436.0, 30966.0, 30455.0, 37631.0]"
272,2008/2009,8592,
273,2009/2010,8592,
274,2010/2011,8592,"[26112.0, 40964.0, 40197.0, 40725.0, 26138.0, 154280.0, 38703.0, 39987.0, 31293.0, 26307.0, 25541.0, 26311.0, 30670.0, 38098.0, 95955.0, 40025.0, 26336.0, 78185.0, 40060.0]"
275,2011/2012,8592,"[26112.0, 40964.0, 40197.0, 41232.0, 40740.0, 154280.0, 39978.0, 38703.0, 39987.0, 35637.0, 31293.0, 26307.0, 149962.0, 111819.0, 38098.0, 95955.0, 72541.0, 26336.0, 78185.0, 40060.0]"
276,2012/2013,8592,"[26112.0, 24205.0, 41232.0, 40740.0, 154280.0, 102699.0, 38703.0, 179891.0, 39987.0, 31037.0, 31293.0, 26307.0, 149962.0, 149583.0, 38098.0, 95955.0, 72541.0, 26336.0, 78185.0, 308843.0, 40558.0, 40060.0]"
277,2013/2014,8592,"[26112.0, 210691.0, 280965.0, 279181.0, 25496.0, 421786.0, 40740.0, 154280.0, 38703.0, 179891.0, 31293.0, 31037.0, 26307.0, 149962.0, 186831.0, 149583.0, 38098.0, 95955.0, 254308.0, 40060.0]"
278,2014/2015,8592,"[210691.0, 280965.0, 25496.0, 421786.0, 40740.0, 562995.0, 31293.0, 31037.0, 26307.0, 149962.0, 186831.0, 38098.0, 95955.0, 357080.0, 210398.0, 254308.0, 317932.0, 248689.0, 167027.0]"
279,2015/2016,8592,"[210691.0, 280965.0, 27277.0, 26126.0, 346004.0, 199834.0, 421786.0, 41892.0, 282286.0, 23988.0, 31293.0, 31037.0, 31300.0, 278341.0, 149962.0, 299984.0, 473855.0, 717270.0, 357080.0, 210398.0, 254308.0, 248689.0, 109298.0, 167027.0, 32627.0, 612863.0]"
280,2008/2009,9873,
281,2009/2010,9873,
282,2010/2011,9873,"[41216.0, 89475.0, 198277.0, 37254.0, 210185.0, 56972.0, 41240.0, 111787.0, 102699.0, 26157.0, 40758.0, 25664.0, 26051.0, 180292.0, 26057.0, 202443.0, 40016.0, 5202.0, 41301.0, 41315.0, 35559.0, 26222.0]"
283,2011/2012,9873,"[41216.0, 89475.0, 37254.0, 210185.0, 192905.0, 56972.0, 172568.0, 41240.0, 102699.0, 111787.0, 26157.0, 40758.0, 26051.0, 202443.0, 5202.0, 41301.0, 39136.0, 41315.0, 41319.0, 35559.0, 26222.0]"
284,2012/2013,9873,"[41216.0, 199810.0, 89475.0, 37254.0, 210185.0, 192905.0, 56972.0, 172568.0, 41240.0, 279461.0, 111787.0, 102699.0, 40758.0, 14521.0, 103869.0, 202443.0, 5202.0, 41301.0, 37466.0, 41315.0, 360166.0, 35559.0, 210922.0, 26222.0]"
